millis	leftDistance	rightDistance	accel.x	accel.y	gyro.x	gyro.y	position	sensor1	sensor2	sensor3	sensor4	sensor5	sensor6	sensor7	sensor8	error	leftPWM	rightPWM	lost	last_sighted	Kp	Ki	Kd	Speed	ready
53649	16079.84	17313.73	0.00	0.00	1.50	125.00	1	1	1	943	964	505	2	4	4	-682	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53664	16082.21	17323.24	0.00	0.00	1.50	125.00	1	4	5	4	965	997	15	4	4	8	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53670	16082.21	17325.62	0.00	0.00	1.50	125.00	1	4	5	4	935	1000	767	5	4	437	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53685	16084.59	17335.13	0.00	0.00	1.50	125.00	1	3	4	3	3	947	969	5	2	1005	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53700	16088.16	17343.45	0.00	0.00	1.50	125.00	1	6	5	5	5	743	988	988	4	1590	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53706	16090.54	17345.82	0.00	0.00	1.50	125.00	1	6	6	6	5	188	985	1000	4	1873	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53721	16094.10	17352.96	0.00	0.00	1.50	125.00	1	11	11	10	8	11	995	1000	23	2001	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53726	16096.48	17355.33	0.00	0.00	1.50	125.00	1	13	14	12	8	12	975	1000	361	2237	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53742	16101.23	17361.28	0.00	0.00	1.50	125.00	1	7	6	6	5	5	974	1000	1000	2508	0	125	0	2	0.30	0.010000	1.500000	125.000000	1
53757	16107.18	17367.22	0.00	0.00	1.50	125.00	1	10	10	9	6	8	905	982	1000	2532	0	125	0	2	0.30	0.010000	1.500000	125.000000	1
53763	16109.55	17369.60	0.00	0.00	1.50	125.00	1	9	8	8	5	5	912	1000	1000	2530	0	125	0	2	0.30	0.010000	1.500000	125.000000	1
53778	16116.69	17375.54	0.00	0.00	1.50	125.00	1	11	11	9	7	8	865	759	321	2220	0	125	0	2	0.30	0.010000	1.500000	125.000000	1
53784	16119.06	17376.73	0.00	0.00	1.50	125.00	1	15	14	12	9	9	222	82	14	1769	125	0	1	2	0.30	0.010000	1.500000	125.000000	1
53799	16127.38	17381.49	0.00	0.00	1.50	125.00	1	10	10	9	7	7	9	13	7	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53804	16129.76	17382.68	0.00	0.00	1.50	125.00	1	12	13	11	7	9	10	18	9	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53820	16136.89	17385.05	0.00	0.00	1.50	125.00	1	5	5	4	3	2	4	4	2	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53825	16140.46	17386.24	0.00	0.00	1.50	125.00	1	3	4	4	3	3	4	5	2	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53840	16148.78	17388.62	0.00	0.00	1.50	125.00	1	3	3	2	3	2	4	4	1	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53845	16151.16	17388.62	0.00	0.00	1.50	125.00	1	2	2	1	2	2	2	1	0	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
53861	16160.67	17389.81	0.00	0.00	1.50	125.00	1	2	2	2	3	2	1	2	1	3500	0	125	1	2	0.30	0.010000	1.500000	125.000000	1
